page_views,session_duration,bounce_rate,traffic_source,time_on_page,previous_visits,conversion_rate
2,1.3928611776043625,0.4378737950188581,Referral,2.046124359713936,2,0.5970299989585351
10,0.1205608476429188,0.1053320829502978,Social,6.033490865264901,3,1.0
6,1.3541164910032564,0.1238744785545814,Organic,3.343995627802558,2,1.0
4,2.8297739361641376,0.3327155099114803,Organic,3.644371364626043,2,1.0
5,0.3809449564370082,0.0756701280870172,Direct,2.617799748495261,3,1.0
6,7.73242766844715,0.1299646681635165,Referral,8.339263499883572,3,1.0
4,0.2425644551753139,0.1819848038923347,Paid,1.5861142681922045,4,1.0
5,7.978068117472511,0.1605017394723543,Organic,6.762421623744959,2,1.0
6,3.684156373896203,0.4655185845686506,Organic,1.3203828104529791,1,1.0
3,1.2001442097300272,0.3130536717065901,Organic,0.4874033291173127,3,1.0
7,1.486581471580776,0.1177197561595477,Paid,4.575833141950898,1,1.0
7,4.0505743335805615,0.6028718362754756,Organic,2.986751160793556,1,1.0
8,2.7599257909058035,0.3131514333338351,Organic,3.2248411019415157,1,1.0
4,3.3409608259540917,0.0999755185269968,Paid,0.823106748207624,3,1.0
7,1.4787833327200446,0.1273974769321576,Paid,2.988936200368541,2,1.0
3,2.007199280810417,0.4761432006069411,Organic,1.905431033921105,1,1.0
4,13.77601687237683,0.3063825323900846,Paid,11.029585909501048,0,1.0
4,0.7221010866961798,0.2560002050130479,Direct,5.069309677208232,0,1.0
0,1.6231132787393037,0.1707050036644442,Paid,3.401470318260149,2,0.9961858611890738
1,1.0351844442060296,0.4343595432051484,Social,6.1680150503490445,1,0.9801899118138098
1,4.345933169893995,0.0453771826578182,Direct,2.4527599664186748,2,0.9983690677983392
7,4.331930921913569,0.0965525400283701,Organic,3.526393150122966,2,1.0
5,1.0378216965189395,0.1456748598529645,Organic,2.386727731353479,1,1.0
5,0.2546818971172525,0.1029448396414821,Paid,1.9803684206045544,5,1.0
8,0.0344955964123625,0.3241181361409992,Paid,4.024737292298453,0,1.0
3,1.672968427409413,0.4600782826569528,Paid,6.141878722408714,4,1.0
5,1.5846152989114612,0.6031652644817828,Organic,3.1345557494421143,3,1.0
3,13.367634090772366,0.0985015280358337,Referral,1.5418555977769666,3,1.0
5,1.9035147002047743,0.3093966482040614,Organic,2.687957087001047,0,1.0
1,0.8888301810330599,0.2489124285740233,Direct,1.9343962563521704,5,1.0
7,6.655543736682467,0.3086545534403646,Organic,2.4096010364359475,2,1.0
2,2.026322303146503,0.4059083928959742,Direct,2.04641388300386,0,0.7753365828896167
4,2.7426958219991198,0.2077765614826868,Organic,5.136301194274476,1,1.0
6,0.3016785448761561,0.5662792562154779,Organic,12.801470146617769,4,1.0
7,1.4482523454179257,0.4707754406778974,Organic,2.3323910421737364,2,1.0
9,8.659217320044633,0.2840508663778334,Direct,3.384335095103189,5,1.0
4,2.6711773989466887,0.3399508101650585,Organic,2.0624809639885,5,1.0
1,1.2670794177016775,0.081871013906894,Referral,1.7507786605860711,2,1.0
4,2.9478299577803915,0.082488904060989,Social,2.067491131756213,2,1.0
6,7.237571202821995,0.0922152136569237,Referral,0.3140387410279162,2,1.0
3,0.960576951701103,0.2937784909590267,Organic,5.072772622334661,3,1.0
4,2.110300017323052,0.3757287494467117,Direct,0.934272680448544,2,1.0
2,9.559999521241156,0.0672997252262737,Social,4.440053675378256,0,1.0
6,0.5676620190547181,0.2250336777755829,Paid,3.207502056292999,1,1.0
8,3.8152983894896986,0.0855751778280232,Paid,2.916137219951269,2,1.0
7,2.8594944654910126,0.2740697457973324,Direct,5.223592210881916,2,1.0
2,3.415258748955808,0.2089259010041411,Direct,4.223186086705083,1,1.0
6,1.2979831005737377,0.3182436948974586,Paid,4.998269233910891,5,1.0
9,1.1301054789350649,0.3345742133853315,Social,4.90940758478211,0,1.0
3,3.4580304004156903,0.3719052772827457,Organic,4.8804861147238165,2,1.0
8,0.7282916512062156,0.1988793923398313,Organic,3.700110175051744,1,1.0
7,1.6323962551758262,0.4308168270134457,Organic,8.95568160786013,2,1.0
6,0.625410129899181,0.106303735777222,Organic,3.632154921831996,1,1.0
10,0.0250185553287675,0.2128064180914393,Referral,11.82438277958215,3,1.0
5,10.52541518639,0.2041292479025737,Paid,1.8003871401615588,3,1.0
5,1.6953332161136847,0.2494128338636114,Organic,1.196587250958805,0,1.0
5,10.455330109726397,0.161992306838915,Paid,5.251469915797005,1,1.0
5,0.4535974388602357,0.7844827138973924,Organic,0.3271985606525617,1,0.468486126650549
4,2.655588499369366,0.2160798320778391,Direct,5.60620716037553,2,1.0
10,0.6730855023254076,0.0806638103524436,Social,0.7367129683311955,7,1.0
3,4.683002388354396,0.1540998715062294,Organic,2.961305553152313,2,1.0
2,4.593308291351262,0.1479407692329754,Direct,5.585758823056167,3,1.0
6,0.3584024886992348,0.2419047392582499,Organic,0.8281453158659307,3,0.7192860007068702
4,7.293453455711033,0.2045832968086059,Referral,2.714623465099136,1,1.0
4,0.649359125325723,0.1525128956384585,Direct,5.925250856293372,0,1.0
8,2.8478161164047133,0.5647126596124842,Organic,0.3658106051060644,1,0.9827260673338892
5,12.728593591322165,0.1571369825326466,Referral,3.745821534697466,1,1.0
4,6.421310333037948,0.3259950246349965,Organic,2.062483745738223,1,1.0
7,9.409395131811246,0.295559121509601,Organic,7.440879057941127,1,1.0
4,1.2583822457991076,0.3201326288744315,Paid,2.353237919526555,5,1.0
2,0.3347248298930563,0.2221334571924738,Direct,12.964316428643093,5,1.0
2,0.6260466418304328,0.2295112723268575,Paid,3.3773215048570235,2,1.0
3,2.0824123826367424,0.4690825474106663,Direct,3.0698374492267906,3,1.0
3,4.728439975819984,0.1787084118296507,Direct,1.9256246943869584,3,1.0
8,0.4880991110994871,0.2854697414140995,Organic,2.431642732944541,2,1.0
6,3.234061085858742,0.2862312219219106,Paid,5.340246996221739,0,1.0
0,1.1728126559364471,0.3477844405127324,Referral,2.599769343630445,2,0.9328302690872944
8,1.2520152791735375,0.5478379849543062,Paid,1.856067682019096,2,1.0
5,3.253398033650785,0.1189521182653231,Organic,0.9147318783517078,2,1.0
4,1.8876982972830405,0.3169728939045603,Direct,2.2264690835975665,2,1.0
5,5.014471267195112,0.2855954604616594,Social,5.131792938932833,3,1.0
7,0.5085187095446406,0.5395357244577708,Paid,1.8291285780657047,2,1.0
6,4.681204332472024,0.3379518217623306,Referral,16.322901464160363,3,1.0
3,0.1991735024662685,0.2784461492488703,Organic,8.343286106908232,1,1.0
4,0.6472151629498659,0.414254367753793,Paid,0.3588379722667402,2,0.926050249092337
2,3.2026467987657923,0.203828620888472,Direct,2.5322685910992777,5,1.0
4,5.791526862712742,0.3049213323119791,Social,2.143944168154482,0,1.0
1,0.8737839217893425,0.2199334956546206,Organic,0.5560331412113799,1,0.8019253047390762
9,1.188884081784453,0.495141085843284,Paid,2.21091853938258,3,1.0
3,2.3108671630340094,0.1048068731710914,Referral,2.199760346490067,1,1.0
1,0.7131456368271204,0.3613120175537935,Organic,5.51753641184037,2,0.8200189946240706
5,5.000506160341764,0.5059230232375183,Organic,6.461177333457652,3,1.0
4,4.456841415959591,0.2580807113119288,Paid,5.62657812632633,1,1.0
6,0.4709851555423437,0.3816994747458248,Referral,8.16684513504776,2,1.0
5,1.8699105115044528,0.0476196670783791,Organic,3.335884108685412,5,1.0
8,4.472669064222788,0.4147729478562761,Organic,3.3284517195041614,3,1.0
5,1.2344323280360443,0.4588638659430413,Organic,5.268935816217636,1,1.0
7,3.0080536301167387,0.246035079264893,Organic,2.229985485336499,3,1.0
4,0.1545529737946816,0.2619068257737723,Paid,3.861278059771098,4,1.0
1,2.8147560803021627,0.2878949379677275,Organic,3.721134081583252,3,1.0
5,0.4969348901888887,0.1501311390303111,Organic,4.296920724399222,2,1.0
4,5.326182199886885,0.1433344568279515,Social,6.733017066511657,4,1.0
3,1.3176061435636948,0.4523232369352177,Organic,1.634691010695549,3,0.8686930891337904
2,0.9919936253880048,0.2097294801128673,Paid,1.6818047848273363,0,0.8600901293631172
12,5.514459182266725,0.2795162038286322,Direct,12.083495274612062,2,1.0
5,0.1543347273419002,0.0202092252132197,Referral,1.635528334922188,1,1.0
10,1.5155686058525966,0.2020205093701792,Referral,2.32471347104781,3,1.0
6,1.386123238718154,0.0432573530151278,Paid,4.610230193561064,1,1.0
1,1.0055807352076287,0.1997875642168453,Organic,0.4319418185812458,1,0.5118619124438208
6,7.282892016627036,0.2030255384627457,Referral,2.0630631872177685,1,1.0
2,4.17004454286446,0.2839999883276237,Referral,1.1641718333373097,0,0.9729784119839592
4,0.1981731490055395,0.1627385033704271,Organic,0.8875926436248268,0,0.7130979676941188
5,3.762510092897937,0.5560661362585096,Paid,6.638986577006305,2,1.0
8,2.2478775219384444,0.1474134250558769,Direct,5.649883601892057,3,1.0
4,6.933905755151785,0.1301053644429231,Organic,1.4062526233431154,1,1.0
2,1.1260254908501035,0.4661921048813842,Paid,6.854873677809125,3,1.0
1,2.561088857434516,0.2835080882004394,Paid,7.175534730789437,3,1.0
8,2.083976616215979,0.7427343676647191,Social,8.168886875883022,1,1.0
8,2.01745186650932,0.1713545747406588,Social,7.289645091970599,3,1.0
4,1.826999400031505,0.1560354154544281,Social,3.9317844808561193,1,1.0
1,0.6906158132517364,0.0483280372632929,Organic,2.280971104282326,2,0.9998104722288236
9,4.228196752674004,0.2239367671304641,Organic,5.614024144372839,3,1.0
4,1.8008073190898544,0.2725932921829488,Organic,2.4415588985258982,1,1.0
2,9.547362292203726,0.0581616539944044,Referral,4.070258709642832,6,1.0
4,0.9065944774283284,0.3097016794624646,Referral,2.1991246766445967,5,1.0
3,3.4441372636106884,0.1815691993797054,Direct,3.0667325165421184,2,1.0
8,8.476302106080093,0.2118023972984949,Paid,1.1218538335607893,1,1.0
9,3.267099849693404,0.2468698250968819,Referral,5.358929093955682,1,1.0
4,6.150182035531229,0.2768032840539835,Paid,4.25595591167178,1,1.0
4,5.271743011145087,0.1137556889177729,Organic,0.7922270466769912,0,1.0
5,1.3394131499918038,0.1930199682499604,Paid,2.456323634864829,2,1.0
11,2.749801889208837,0.2820869467769443,Paid,6.102849997976066,1,1.0
8,0.5097374299864006,0.3782957271670144,Direct,1.410717462086181,1,0.9002918060377241
6,2.300548331722337,0.2989155713999021,Organic,1.4511579982676948,3,0.9899460035355084
2,0.7857387890789805,0.2281477022743608,Direct,2.682372421623136,1,1.0
8,4.084650888027324,0.1316224178036897,Paid,1.841087133474648,4,1.0
7,2.2527002287576274,0.5842600215963816,Organic,9.13028532789846,2,1.0
6,1.589145553524472,0.6709302615292949,Organic,1.834258587268012,1,1.0
5,0.9391928625744989,0.1193121587417355,Organic,2.0654248898696914,0,0.8513759852955756
3,19.932671644454164,0.2504335785475571,Paid,0.1883091063595018,2,1.0
5,0.2232349684113499,0.668761499542735,Organic,2.605130186347594,0,0.9253040675326244
3,0.133613797008978,0.1885022096221665,Paid,5.557134103755436,2,1.0
3,0.7348541198995853,0.3527275866457332,Direct,5.21866899447552,1,1.0
7,10.62888344703717,0.335824663025377,Referral,5.404504098887586,0,1.0
4,11.623916980085916,0.3189075701299525,Social,4.93517043826098,1,1.0
4,3.192004258370389,0.571462120666653,Organic,10.283723826334375,1,1.0
6,6.363458474660382,0.2764307475143691,Paid,3.99512568618681,2,1.0
6,0.7222493977213835,0.2339367907638836,Organic,2.026807168101892,2,1.0
3,10.731165790327411,0.2927840596995822,Social,2.152462892897565,0,1.0
4,0.4621990256398852,0.2339065019873119,Organic,2.5192943555469047,1,1.0
6,0.3198345207357684,0.4014360576913124,Paid,1.6784727296903073,4,1.0
6,0.3570653527256491,0.0968991597781652,Paid,4.289220611787676,1,1.0
6,2.5538126902704508,0.1713651506078364,Paid,5.799863509264837,0,1.0
6,4.555699992895642,0.2520823711972731,Social,2.2618347867320323,2,1.0
3,1.370277628999542,0.3612378623906861,Organic,7.039498417755588,3,1.0
5,11.435988416391684,0.1880242808593828,Organic,1.0911494516953455,5,1.0
2,1.7097113097313883,0.3823096672934226,Social,0.428272649239218,3,1.0
5,0.4891403267280808,0.2171611027519536,Paid,2.1942525874331005,2,1.0
3,1.881891517938734,0.6925246874236849,Paid,0.4945827690986952,4,1.0
3,3.409289828062108,0.3149832021188996,Organic,1.5270545250011271,0,0.7304071092819394
5,5.355408405115589,0.5915975371249916,Social,3.645431127751162,0,1.0
11,1.8417233769120311,0.3488735400555991,Direct,0.708657769341896,0,1.0
7,2.7013025377192537,0.1142665936244434,Referral,3.41478212590535,1,1.0
7,0.9332398905190636,0.1059476153861709,Social,1.882114875991712,0,1.0
4,3.1146677775921257,0.2407469834451064,Paid,4.90528805434571,4,1.0
1,12.800087853469265,0.4449601962415107,Organic,0.8538104515025091,2,1.0
4,0.1508926527701776,0.1790937755682807,Organic,1.8821197343453988,4,1.0
5,6.528668115167047,0.0652537891513555,Referral,1.643101105474955,4,1.0
4,2.478544680553552,0.6054696532348073,Paid,3.656915549755851,0,1.0
4,0.8714526225525071,0.0976461442281868,Social,2.046011281918421,1,0.8324390450293286
7,9.29593469717386,0.2586434995268425,Referral,4.819333440830914,1,1.0
6,1.9811938353786664,0.2460130428997333,Direct,3.733268038881221,3,1.0
8,1.20901055345736,0.0492253812461713,Paid,3.096045273457712,1,1.0
4,0.6008369535657833,0.3646355484271209,Paid,2.567608101336269,3,1.0
3,0.8409367304635696,0.1613484919993124,Organic,9.548385899210404,2,1.0
0,5.366573796927632,0.0987474747508386,Paid,3.387571946905956,2,1.0
4,2.858942023066165,0.6778840304774143,Social,4.182923860959159,1,0.9376836414060136
1,7.334023096854362,0.4741981953561811,Organic,4.123284818639506,0,1.0
4,0.7917734062757695,0.2456533766590818,Direct,2.0634054030636304,1,0.7103410784372506
3,0.387384129464579,0.6226141161062048,Direct,0.4212503607009368,1,0.7143839706763839
5,0.0183184066037792,0.0911719121946397,Paid,9.033040065123693,1,1.0
6,2.126988571344412,0.2144379099068057,Organic,2.2998286375864265,7,1.0
6,19.14363616674827,0.2966931452587947,Organic,4.029733719517904,2,1.0
4,3.561988908395875,0.4255518257439662,Organic,9.397374058711495,3,1.0
4,1.1062191168129187,0.3182140305446056,Organic,2.125564078972852,4,0.9119394275092132
5,6.283265557650805,0.2082926616312743,Paid,2.702707577204844,2,1.0
1,4.565961053473921,0.0666250575092864,Organic,7.329865600830677,1,1.0
9,0.0466056451914906,0.2677183101965148,Referral,1.9500596128480725,0,1.0
7,5.092521045617595,0.1379065758315013,Organic,1.1852224842865209,2,1.0
5,1.0722832126724082,0.0973960609312703,Organic,0.6628541922626268,2,1.0
4,0.4864045318639831,0.2985284239173358,Paid,15.277744182600282,2,1.0
5,0.7698328148770361,0.2614264534575827,Direct,8.675913615553357,6,1.0
4,1.89660672544627,0.1754444920616157,Referral,0.2189271916390193,1,1.0
1,1.6594667175130051,0.5603909610116199,Paid,5.42036866017228,4,1.0
3,1.0227730551542933,0.315658744979966,Social,9.181610397588848,2,1.0
7,0.5670175005843128,0.0853661356202193,Referral,3.098959491072863,0,1.0
6,4.309364340470951,0.2116302088178915,Social,2.375374489354171,4,1.0
10,13.848627799622406,0.5901712743731661,Organic,2.5160020909499887,2,1.0
4,4.512418531781712,0.4428854225811574,Social,8.286734015263805,2,1.0
5,1.052662176823812,0.7290190637993533,Organic,1.5695427843802006,3,0.807464481938521
6,0.8423535914937317,0.3050694681212426,Direct,1.5979717733482457,1,1.0
6,0.7364200836963657,0.3239916578141213,Organic,1.579078849879679,0,0.9064559506368378
8,0.4409619549347823,0.2000359885642038,Direct,0.1266786251737865,0,0.7416358836825964
4,2.404406559638673,0.3816022206636502,Direct,2.454699278382888,4,1.0
3,2.789650884007928,0.1381603172640159,Organic,7.519666599475824,3,1.0
3,3.6674559313233335,0.0622177295668734,Direct,4.517620226187543,1,1.0
9,3.4203038692665224,0.3848006424560447,Organic,4.9731416435114655,0,1.0
7,1.037346224364969,0.5297099546730135,Organic,4.086094249348685,0,1.0
2,1.202825584574425,0.1286793617121012,Paid,2.7626756014118965,1,1.0
2,3.4325353265787646,0.1689423735077224,Direct,2.868581360105797,0,1.0
4,1.2898004806324557,0.3153849818260031,Paid,4.169699528625482,2,1.0
6,0.7171450553448443,0.6085978594537127,Paid,2.168847911156906,1,1.0
9,1.4068261165411695,0.0356456637678622,Referral,1.4673986877725482,3,1.0
11,0.9527095156092606,0.0875565378383218,Direct,2.3481537757221056,3,1.0
4,0.2773747313493255,0.3633124823886542,Social,1.0070768249015714,0,0.8524364954736199
7,5.318322744398779,0.326318155170276,Organic,1.6770291656278136,3,1.0
7,5.754242186424476,0.0270534114157759,Organic,6.638585688344944,2,1.0
3,0.744423847612055,0.3374209882232638,Organic,2.718704156046168,2,1.0
7,0.2008954274899525,0.2242165482639808,Referral,4.06143472853417,2,1.0
5,4.027721791665359,0.139117050170579,Organic,4.541280780616437,5,1.0
2,0.7129775323206926,0.0883198117422348,Organic,3.3155983868544743,4,1.0
9,1.4998325728202804,0.1966321472929779,Social,5.935198756536383,2,1.0
6,0.1988529395979812,0.3118584523735584,Organic,1.9384007272537276,5,1.0
3,0.7695953003540608,0.2876526644100095,Paid,4.189476220984078,1,1.0
6,4.723693535249781,0.4394393456785082,Organic,1.3150525171759306,1,1.0
3,4.894996069473592,0.1555360239276425,Organic,0.2298597535260683,2,1.0
2,0.696117090420564,0.2793581155568478,Organic,1.8465073703716204,2,1.0
8,1.2280301597320016,0.594753889789904,Paid,2.860158279596624,0,0.8575224982148784
4,0.4324371571693925,0.0777197537654494,Social,1.3983576176714627,2,0.3436645887208477
5,0.2312024625271759,0.2592730958012745,Organic,9.031336936623749,1,1.0
4,14.550035255648528,0.2393978285026633,Organic,2.962171481198524,2,1.0
3,3.197801830243491,0.245629466751185,Social,5.103537225584193,0,1.0
4,2.3432905075376818,0.149166535042693,Social,7.753619465154563,3,1.0
3,4.35087988876836,0.228274051183957,Social,3.3552759972636825,3,1.0
11,5.499191484346722,0.5400853840631544,Direct,1.9436767160311132,2,1.0
6,4.93076488589113,0.4069598520242714,Social,1.177187518886825,0,1.0
5,0.0500332592427265,0.5904955134372997,Paid,0.6826619869544746,1,0.8676162191219863
5,0.6203637292718378,0.4428815420043864,Social,5.447255671204466,3,1.0
5,3.191809239001061,0.2452956032122946,Paid,5.882262925825138,1,1.0
3,1.4136579731701806,0.2642058384641418,Organic,7.975180224437925,4,1.0
6,12.133690563589752,0.5442898020526039,Organic,7.0440213198107005,1,1.0
4,3.2845014420525382,0.1340960959365186,Organic,9.701280769698345,1,1.0
5,9.408357936098298,0.2012107282439632,Organic,5.913383230339378,2,1.0
3,0.6748598698830647,0.3253536887747457,Organic,3.785419929918918,2,1.0
7,5.984353420234602,0.2165087424575855,Organic,2.255782293121435,2,1.0
3,1.1629594376820385,0.2823162474382105,Social,3.0343585567347726,3,0.8978965380511807
6,13.68771408538348,0.1865551154000014,Direct,3.320067856128639,3,1.0
7,0.5148167548444545,0.2348386120232133,Paid,8.782333223982176,2,1.0
1,2.1791181716836228,0.095631588498239,Social,7.198770264251627,2,1.0
6,4.722857170032801,0.2168569879349193,Organic,1.6207156784526642,1,1.0
4,1.7002968848786597,0.2765028001181422,Direct,4.216836408559773,1,1.0
2,1.893809429989704,0.2186002910215268,Paid,5.191202248444406,1,1.0
2,12.883321280056784,0.1368309567216419,Organic,4.800778579200129,0,1.0
5,1.6617638862150348,0.2439664512619045,Organic,2.4324191236281307,2,1.0
5,2.7795694695740187,0.1557763936790235,Organic,3.195103579537144,3,1.0
3,0.168250015613305,0.117039081001846,Organic,6.408842254695235,3,1.0
5,5.539472256810594,0.3753541366560025,Organic,2.556478473615184,4,1.0
11,3.1338048877652263,0.0791367361157516,Organic,1.3894619294308612,4,1.0
2,1.5526450263637124,0.2049433720840506,Organic,5.118529117110144,1,1.0
6,0.0489050804292396,0.2880399236498382,Organic,3.020125557458545,6,1.0
5,2.6870301588245957,0.3453302338960554,Direct,6.903995902798825,3,1.0
3,0.0382158638805659,0.6832384179497308,Organic,3.4126659349405104,1,0.7055226551298541
4,0.0036130165019513,0.3439292083464597,Organic,0.1029082691759234,2,0.6506996335718584
10,2.872108294812953,0.0772371509194351,Referral,4.04441424077956,4,1.0
1,0.6285248096709966,0.3694480893719383,Social,4.3936434373139805,2,1.0
8,0.639162177010426,0.4521965432256651,Organic,7.167126058193378,2,1.0
3,3.1776402477111727,0.2692673529484156,Social,1.746011433545045,1,1.0
5,0.1655779915044075,0.2257580255503191,Organic,2.236010886138469,0,0.8335702796857646
4,1.128034494037654,0.2779884294795139,Organic,1.7971743787890324,1,1.0
11,0.4855524069698934,0.3556309879235232,Organic,6.830538606624863,1,1.0
3,2.603761751958596,0.4174029017923686,Referral,1.2287548131891108,5,1.0
4,3.2520444488038933,0.261752995237245,Organic,5.24566006801082,1,1.0
3,3.831091638637286,0.390195531658329,Referral,1.6527637056315412,2,1.0
3,0.8840444011608877,0.0696177836821508,Organic,3.2206126405504945,1,0.9191220546919278
8,0.2804597111742742,0.17383438681653,Referral,0.7430513737262472,4,1.0
1,0.2458554716914684,0.1860701101798191,Organic,4.989702829920985,2,1.0
5,1.666169817640769,0.0916689580156804,Paid,2.892379177669239,1,1.0
7,8.747682185376865,0.2819320580079922,Paid,5.634663642950316,1,1.0
3,0.7366622848046337,0.3333141108992758,Referral,4.91024155887482,1,1.0
7,0.8901345517719352,0.5198424886831704,Organic,2.3267342270143883,4,1.0
5,0.3190456845294206,0.2655245199479473,Social,1.7106093494117591,3,1.0
7,2.7909428659271134,0.3705530018402642,Referral,3.431751959792821,0,1.0
5,3.417111279491066,0.3640367960205916,Organic,2.082350950109772,0,1.0
7,3.0894804646142493,0.2228559989076974,Direct,10.71673502571524,0,1.0
5,5.92265635629848,0.3156678806224363,Referral,3.348669272751401,1,1.0
4,1.999082489140817,0.1349333470528611,Paid,7.49937805590237,1,1.0
5,0.4331948113061926,0.4832251209799644,Organic,4.096955476406814,3,1.0
11,1.0249584469917183,0.5272330828810553,Paid,2.849958506212204,3,1.0
7,3.2579469120986126,0.3418123428694055,Organic,1.6154572936524143,2,1.0
6,2.848937439774096,0.3571396908813588,Paid,4.35157340532421,4,1.0
3,2.2714775513521697,0.1203473058188119,Paid,1.3817555645943769,1,1.0
0,3.446223802558387,0.4416641207214477,Referral,3.6993651458585584,2,1.0
10,3.043289242773477,0.2206477802013589,Organic,4.443160262733929,0,1.0
5,6.3940970494064135,0.3816198897809455,Social,2.756716975366349,1,1.0
5,2.6457865951968778,0.2304454190745533,Organic,5.639556969886389,1,1.0
3,4.52337118675594,0.2861900588251376,Paid,2.160461191672482,2,1.0
4,0.8578792932941699,0.2670195288088587,Social,6.1964736226295205,2,1.0
2,3.4013127814409323,0.1146331198948123,Referral,7.454386411923568,3,1.0
2,6.9743116935396365,0.568850569677509,Organic,4.258929191120856,2,1.0
7,1.461973493360584,0.2697323004990163,Organic,5.5605232141344505,1,1.0
3,4.530192373640143,0.4083479036832517,Organic,4.846905857973225,2,1.0
1,3.870654891625632,0.3242820099808756,Paid,4.233456594303714,2,1.0
3,0.1841144544765073,0.0921936800478581,Organic,4.225225030189277,2,1.0
7,2.6132947349468547,0.0638982734274325,Referral,1.2281586148949573,2,1.0
5,0.418439201342019,0.0373369035429517,Paid,6.582763687438805,1,1.0
5,10.262900039309546,0.1555971943377716,Organic,3.173374520837555,0,1.0
4,5.004500071786718,0.1968875133823541,Organic,3.451759403480348,0,1.0
5,0.3486705861681433,0.2015935228040229,Organic,3.0407844951682623,2,1.0
5,0.389478787248825,0.4247626822087775,Organic,1.6757687363673446,3,1.0
3,2.707709794002205,0.2073449463506079,Paid,2.7656822614507868,2,1.0
3,1.268852573771844,0.0331324301402708,Paid,7.756455818462473,2,1.0
6,0.1065888811101379,0.1859838275408097,Social,1.8286699412162477,5,1.0
6,2.340311001166423,0.037686626876772,Organic,0.2255832151814558,2,1.0
4,1.472309770221044,0.4129601366253074,Direct,0.6701252718954297,2,0.5628783571671458
9,0.3196720025843135,0.6754313090337782,Organic,2.458751805759717,2,1.0
6,4.857258809335712,0.2935369658814276,Organic,0.5661324772113467,3,1.0
5,7.398022654435072,0.393245576265178,Referral,1.7582114807413474,2,1.0
5,4.239072530574339,0.1794876359124095,Social,6.936113613500307,2,1.0
4,5.18504122732762,0.2476432613493844,Organic,9.170584490804552,4,1.0
10,0.7319165340964041,0.1864129688823687,Referral,0.7870498841479842,2,1.0
6,0.917835296373848,0.624656972520562,Social,2.980979880807161,1,1.0
2,0.7015805860141602,0.337603562709081,Social,2.608252823560937,3,1.0
4,4.345319165932967,0.0287929683193823,Organic,5.790953604914294,1,1.0
3,8.864754583822222,0.2185211166175287,Social,2.0147432917832275,2,1.0
2,3.7851999165112513,0.2476224459368273,Social,5.702744841634412,1,1.0
5,6.39768567773557,0.3445137807943357,Referral,9.24603130389294,2,1.0
6,3.0541324069941216,0.2676906446227921,Social,13.689439890022056,1,1.0
5,1.471402298348164,0.2413342596032923,Direct,0.4743160417645521,3,1.0
10,1.664131991635062,0.3324456101653984,Paid,3.9128954916570087,2,1.0
5,0.234927288284569,0.3491580242540016,Organic,3.5074852884322527,2,0.8848068823104553
5,0.0958878004607623,0.343395616152479,Paid,6.925161643582835,2,1.0
4,3.567012232307317,0.3359683682393812,Organic,7.862577090155547,1,1.0
4,1.7310506204483256,0.0951944025834899,Organic,3.316048891015241,3,1.0
3,2.410326673368135,0.4063735901569503,Paid,9.927656398409026,2,1.0
6,2.4470378470532093,0.2472113025781624,Organic,2.967770557067128,2,1.0
4,0.974597967318705,0.3568658269877995,Referral,1.573682889645753,2,1.0
2,1.938175451078997,0.2658512328764058,Social,5.735960728814948,0,1.0
9,1.9089410479486952,0.3252518548296949,Paid,1.1577660659037785,2,1.0
5,1.4751639424157277,0.3932570324596753,Direct,5.517503513808257,3,1.0
9,5.1556728449863805,0.0909793337107155,Organic,5.696601766644912,2,1.0
5,1.7998668413195869,0.1889284250099668,Social,6.916473761490087,4,1.0
5,2.776331414998081,0.1642863153350331,Social,2.973164094884842,2,1.0
1,6.7762822969344665,0.0512001194772509,Organic,6.47996611116226,2,1.0
5,6.034981364361935,0.3195416615462995,Organic,0.3839075501831925,4,1.0
8,6.633361542654452,0.0832936121284505,Organic,4.716308439375521,1,1.0
6,0.9441527680072368,0.579476039583109,Social,3.82498286914969,2,1.0
2,0.1068270929303397,0.6208996638707637,Social,7.575048449123924,1,1.0
5,0.9076432632003524,0.1125292644168937,Organic,13.61465526311444,2,1.0
5,0.9801309701634568,0.2955270940034283,Paid,10.782517223846042,3,1.0
4,7.202589800739837,0.33616327214139,Organic,0.8175141664774211,2,1.0
6,3.142982523875423,0.3349777178028925,Paid,3.530392639181119,2,1.0
5,0.2557063687650984,0.3307137663217387,Direct,2.121120392580613,2,1.0
6,0.4363906533340707,0.6032646104536045,Organic,1.4284737105200571,2,0.7996957088853842
5,0.5076573614552399,0.3431515583052584,Direct,4.634242625725892,2,1.0
4,2.9861783501828336,0.1690976848225153,Social,1.841314495022296,0,1.0
7,3.988767105472297,0.333913788897978,Direct,4.039988250061184,4,1.0
5,5.8907177688681935,0.2558546012211838,Organic,2.6843616543722644,0,1.0
7,8.472229726341876,0.1104118270518409,Organic,4.705387302180784,2,1.0
6,0.6758295636332056,0.1098079253418398,Organic,2.084484107886397,1,0.985842255557492
4,1.1122020103697632,0.252441043778289,Referral,6.742278267268566,0,1.0
8,0.8245853371753671,0.4092603975781829,Referral,2.8536156870424603,1,1.0
4,1.3330617647802283,0.2636784310112573,Organic,1.813395948504584,3,1.0
3,7.383515552879057,0.5311580804012489,Social,3.2482304839120326,1,1.0
5,2.5677930255808645,0.4514916276840939,Organic,5.111094378605321,1,1.0
10,4.020430428351154,0.3024359623163166,Organic,2.03203946294664,4,1.0
